1,1366.337423,447.8518439
2,1113.895389,67.07188426
3,4531.052085,1102.507456
4,2022.305808,384.4040562
5,388.1284756,1570.494657
6,3422.444975,166.2234614
7,4598.571634,2639.963192
8,4249.213691,2118.683812
9,1271.069395,2894.888601
10,13.16589985,223.018531
11,4798.93942,2433.802855
12,37.44790901,2792.33862
13,110.011679,2982.368862
14,4382.287807,417.4441297
15,488.6600549,3024.587484
16,4597.042207,1271.361326
17,745.3272742,1197.772502
18,1705.787842,2110.648704
19,3429.591745,2345.695364
20,4212.047335,2119.661532
21,4768.160312,2738.950581
22,3395.447264,20.50659138
23,4626.054153,1441.423884
24,1391.173427,386.2140992
25,2628.032363,745.4794871
26,3444.409706,1784.187503
27,4319.199312,530.5971966
28,2707.268387,3058.182746
29,996.2219006,2220.291615
30,4798.597505,2147.429528
31,5059.692204,3012.320719
32,1094.899637,3108.511833
33,1901.306822,2542.794997
34,4322.478246,2263.696925
35,3189.769214,3178.26974
36,3200.523773,3021.529606
37,3511.289883,2933.582882
38,4275.647991,2484.589887
39,4704.156538,3184.523833
40,3135.408866,1642.49463
41,4693.161587,2509.570088
42,4550.081197,645.0066052
43,4093.308121,2463.845829
44,2145.152135,535.2280244
45,4121.862074,3031.573835
46,2816.613859,109.7156791
47,4347.193057,518.4349792
48,2955.6893,1272.524261
49,1213.885154,2773.469011
50,3096.980955,125.9133244
51,3843.313479,2318.359473
52,559.4968546,1304.067396
53,4513.937125,2980.515033
54,3529.473047,2738.882033
55,2395.894333,1406.831006
56,3607.147084,2982.558485
57,2774.770504,149.2894362
58,3073.848555,59.48746668
59,2739.41314,1538.836398
60,3330.156838,2424.683361
61,2314.625945,408.0834596
62,2394.048325,2224.067296
63,3264.408807,1109.438313
64,2230.11136,501.6438895
65,3600.831314,2661.154434
66,4916.341762,2139.615664
67,365.6653456,2858.898078
68,2945.278334,1766.611696
69,2844.321855,2855.998783
70,3386.230235,193.9207857
71,2172.752662,1319.314078
72,3018.729844,463.5754194
73,2849.666017,761.6894204
74,1140.541388,1556.100774
75,4364.336676,1287.645245
76,1669.462694,2544.560624
77,2366.951113,2708.236395
78,1024.011031,2855.745724
79,2510.020849,1370.694816
80,2818.245042,3051.366798
81,3140.972494,1739.662249
82,3864.118697,2396.079467
83,4519.811909,320.4996784
84,5094.810006,2317.81655
85,1479.015367,3271.544482
86,4690.798263,2194.781736
87,1429.816151,349.3538992
88,754.1200087,775.8509982
89,1413.266093,3212.29428
90,2978.968219,679.7771342
91,1962.281805,2847.279344
92,4014.284438,3135.571671
93,1648.488486,1174.420221
94,5088.225323,3101.449047
95,4671.059938,3332.466599
96,1667.416364,1870.594331
97,2454.034639,1557.999927
98,371.7630999,1502.932607
99,4459.194674,1601.59109
100,2992.015474,234.401193
101,3042.279925,721.3549869
102,4684.518965,1968.53794
103,1095.105401,1626.883761
104,486.2733167,1186.446693
105,4368.797769,1003.756909
106,4300.764151,664.7235009
107,2987.290129,1625.502642
108,2947.972853,1589.622425
109,4531.000963,650.4777461
110,2312.717163,1270.650831
111,4478.026935,301.0579851
112,534.2172993,1022.67799
113,2423.787717,1459.947575
114,4055.882385,2452.038083
115,4658.325518,2540.991506
116,2128.185588,411.3960952
117,3790.473533,3288.40132
118,1701.332203,370.4419216
119,4477.083635,321.996989
120,3563.393165,2250.616134
121,2810.377278,919.2991475
122,4049.116723,1947.939993
123,4490.18396,1423.165348
124,4711.532667,2365.726498
125,2517.011802,1594.468171
126,2937.603753,1252.975847
127,2813.991759,1798.506468
128,404.1604178,2610.099781
129,4808.232545,2636.502866
130,1324.424329,3062.044627
131,4209.352349,1520.931992
132,4515.021072,2650.662251
133,4403.508886,778.1986776
134,2147.303049,2214.091232
135,4514.434207,2869.506522
136,4303.623979,1858.547943
137,1184.605564,1098.804299
138,247.4259116,2958.225693
139,1657.287453,2675.476164
140,3708.696024,3311.667936
141,1256.116839,1094.23086
142,4544.45878,2012.510391
143,3498.198457,3221.523245
144,1345.091714,3131.461654
145,3433.212839,2995.9043
146,1048.32312,565.6594939
147,678.183491,2521.834071
148,1231.366868,3302.684799
149,1046.696228,1374.632656
150,1578.966946,1176.491072
151,1950.734977,1458.863463
152,2770.671853,1587.644343
153,2940.629955,1120.402143
154,4476.208309,1020.74462
155,4634.437714,2688.163585
156,2627.394226,355.6646102
157,2800.049678,1895.762841
158,3037.425494,510.2426721
159,2828.113036,1457.609976
160,4465.030733,1547.451099
161,2435.424384,1377.528669
162,4587.986691,3291.145955
163,2281.761043,3156.501751
164,2853.219293,878.5695688
165,1333.809372,822.9773239
166,4079.204849,3037.198648
167,4644.989964,1209.247103
168,1024.819071,271.5644054
169,3865.072615,674.5541751
170,1075.922929,751.1473438
171,3613.221795,2584.437154
172,4309.165057,293.4368669
173,3760.52806,575.4893925
174,4648.710457,2203.473552
175,3713.378738,2459.145767
176,4375.134282,1550.584689
177,1052.146188,2632.245281
178,3670.165388,1578.519481
179,3026.051161,1159.990503
180,4306.960655,652.0490538
181,1596.664305,3030.275872
182,4282.216012,2692.681197
183,3356.448593,858.8420659
184,3892.166167,2684.367672
185,2368.288093,3005.364932
186,3036.850445,1167.315293
187,4297.969109,2031.624373
188,4577.931661,2531.424577
189,4744.857587,2055.774853
190,262.1777948,2375.087568
191,406.9110912,1362.481361
192,4533.012978,1864.515688
193,4523.426172,280.6205208
194,4758.128935,2240.834715
195,1419.880907,1070.322509
196,4630.297059,2780.853611
197,2241.924518,90.78923791
198,1502.755261,2826.475332
199,1424.24513,3307.6018
200,844.6087907,2246.566359
201,4370.210824,1657.354008
202,2335.961304,50.59856204
203,1804.169084,1740.614232
204,3484.884438,354.69872
205,1560.792791,2556.215382
206,4146.976853,2959.295783
207,3918.559849,3100.237975
208,3353.525198,2485.189848
209,4656.542924,2810.47601
210,2120.147033,236.8589236
211,4316.313578,2890.246589
212,2949.737294,2140.220741
213,2733.335069,874.7882444
214,2904.070345,814.2903894
215,4276.201497,398.2203083
216,1269.593016,1475.896913
217,2495.460516,348.4519704
218,2200.825602,97.08685887
219,4616.58794,891.519715
220,1736.887458,399.0956618
221,71.27661136,1543.499485
222,4614.031718,1662.502975
223,4205.602827,2202.734871
224,4160.542034,2504.904305
225,3775.975022,1030.250588
226,2295.183029,2284.899156
227,1497.662001,3092.073571
228,2559.319228,578.4131657
229,2680.891006,1699.524959
230,4699.145807,3031.192926
231,3045.38229,1419.906331
232,3589.499627,1055.271309
233,280.3822076,2874.367336
234,2610.358552,1128.371798
235,954.2342182,2480.230592
236,4949.319608,1943.59591
237,2964.951201,388.7179366
238,3351.613223,1765.433438
239,2790.819939,320.6941032
240,1204.137338,2789.20559
241,1288.265725,2031.511321
242,4402.373747,1714.979603
243,2748.878173,100.3024397
244,172.7671391,2273.552297
245,3616.272964,2020.049772
246,2282.05587,578.0540647
247,2588.430859,3157.576962
248,4018.498608,2479.202181
249,4566.109897,1803.152396
250,2664.838167,1456.108172
251,4094.128357,3294.570209
252,2433.350008,2915.967997
253,1612.742383,328.6545722
254,297.4517557,2454.416109
255,2801.933274,1680.272839
256,4503.916919,769.9222296
257,733.5038371,816.9583829
258,4468.890292,1436.278349
259,709.1408637,388.8769135
260,1814.991782,3185.573126
261,3133.551601,3053.650959
262,4644.582258,3327.83292
263,3166.490651,1171.659077
264,3224.768229,2298.970797
265,4360.454804,1484.779673
266,4173.370031,3026.288124
267,4761.820434,1949.763563
268,2688.576629,3337.277738
269,3761.294742,1857.395248
270,1070.84503,3309.93637
271,3017.022807,388.7773121
272,244.3117098,3065.169279
273,3538.459817,1970.872311
274,536.3783812,2070.272458
275,3751.806856,3018.275263
276,1037.151074,2619.626877
277,5032.294468,1572.348939
278,2979.265578,2477.252845
279,3847.466993,2436.812937
280,3501.265595,1978.911762
281,4531.41153,658.5271112
282,4297.995185,3360.043169
283,616.1212807,2433.979863
284,5075.632781,1576.796274
285,2374.485741,2757.865626
286,4319.334012,221.7491901
287,67.38649554,3029.525766
288,5044.016331,2728.384542
289,3691.132791,3164.042174
290,247.4375414,2672.790814
291,2867.881993,1857.384763
292,4338.585446,2761.008368
293,3752.787049,2610.380593
294,1821.840436,2618.49916
295,3085.30848,95.55715423
296,2992.093378,578.7428165
297,320.3256056,2286.211686
298,2564.566167,707.4224537
299,2583.403226,1364.106806
300,3157.031634,1892.589437
301,1814.039817,1021.681926
302,4700.707412,3368.402848
303,4401.156076,3295.891032
304,258.9456349,2883.838044
305,3625.547669,2048.797167
306,4525.440283,1517.441565
307,566.8797775,66.82107395
308,2702.333333,1680.889885
309,1143.918649,3311.952343
310,2956.10726,2516.734414
311,988.3590395,2784.865232
312,1787.666387,977.6622552
313,15.64502668,2293.656796
314,1007.074392,1039.398567
315,2786.361593,2176.570255
316,386.2650688,1493.499252
317,5092.080008,2422.624061
318,2014.622834,1845.017362
319,2303.188435,2296.818748
320,4605.470168,2914.378357
321,3331.648302,3046.175302
322,886.9270792,2101.234315
323,921.2575351,2032.65466
324,2866.848733,2686.092015
325,1853.146183,2355.210731
326,3085.156713,3307.280162
327,451.2888591,2879.831211
328,2852.356854,3202.050174
329,1236.341341,2945.503232
330,4601.701333,321.9132309
331,1639.973614,678.190181
332,4212.147644,2858.436723
333,3686.366169,1409.123006
334,2281.779295,549.3396196
335,3022.316476,691.9805767
336,4673.037458,2899.714593
337,4428.83588,1579.218503
338,4366.355888,20.99246923
339,3971.869481,726.2441714
340,3867.347148,2020.821925
341,2297.184318,1408.490001
342,5072.157541,3254.313017
343,49.98157204,3259.810142
344,1385.271227,3097.440333
345,1207.05224,1943.247035
346,1725.546644,1230.125028
347,1927.639996,2924.065232
348,1258.32292,1387.292119
349,1737.083068,1443.77066
350,1872.486018,3170.385387
351,847.3302386,384.4043662
352,2546.914564,1933.246005
353,1550.050249,1481.607433
354,4375.701623,858.6408688
355,894.9916627,3264.536594
356,4294.407662,1677.221068
357,3228.335871,1797.025629
358,3492.333761,402.4169825
359,1827.123163,108.5202827
360,1173.534902,571.3896422
361,1594.624696,2061.878435
362,5063.022166,2496.272019
363,724.875764,1625.163464
364,4349.936637,145.9460364
365,3578.14131,2794.135363
366,589.3715658,1315.252017
367,2837.507138,379.3553482
368,2180.585807,531.5797713
369,1012.222021,511.2744415
370,2979.260505,1124.727162
371,1347.154966,828.6048135
372,4900.417766,2462.682337
373,1335.331693,1479.232565
374,3341.022538,3256.557242
375,950.9113302,2922.029825
376,3002.241344,773.4827239
377,2310.16671,3174.492732
378,3736.769598,2616.766088
379,4605.312918,3279.406659
380,4776.877487,2377.792031
381,1850.050572,3233.958538
382,433.3995243,2866.840323
383,2972.833316,355.6754346
384,5097.320117,2114.593692
385,3522.555012,1417.375874
